claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
ASPCLM0004342,13/01/2025,ASPDLR000558,SRI Lakshmi Paints,ASP0014,Damaged stock,42,42451.24,9665.02,Settled,rate difference,invoice missing
ASPCLM0004343,2025-04-13,ASPDLR000020,BALAJI LOKESH AGENCIES,ASP0004,Rate difference,55,22992.69,17810.55,Credit note raised,wrong SKU billed,photo missing
ASPCLM0004344,03/03/2026,ASPDLR000247,Sri Suresh Services,ASP0009,Scheme claim,23,61721.87,51371.29,Approved,leakage,photo missing
ASPCLM0004345,2025-09-13,ASPDLR000961,Sri Deepak Fertilisers,ASP0017,Scheme claim,49,46940.16,40515.65,Open,wrong SKU billed,manual approval
ASPCLM0004346,2025-05-28,ASPDLR000911,Sri Priya Paints,ASP0011,Scheme claim,4,18648.14,6589.77,Open,warranty defect,duplicate suspected
ASPCLM0004347,19/12/2024,ASPDLR000457,City Naveen Hardware,ASP0017,Rate difference,27,29321.48,16817.62,Credit note raised,batch issue,complete
ASPCLM0004348,2024-05-20,ASPDLR000155,Kaveri Lokesh Paints,ASP0009,Service complaint,50,45619.29,6268.32,Open,rate difference,photo missing
ASPCLM0004349,12/16/2025,ASPDLR000175,Shree Yusuf Sales,ASP0002,Scheme claim,33,49991.13,4157.95,Open,dealer says slow moving,photo missing
ASPCLM0004350,2025-02-21,ASPDLR000211,Shree Kavya Fertilisers,ASP0025,Damaged stock,1,76925.28,36548.67,Rejected,wrong SKU billed,duplicate suspected
ASPCLM0004351,2025-10-28,ASPDLR000894,Metro Arun Depot,ASP0012,Return,16,69268.06,37453.79,Rejected,batch issue,manual approval
ASPCLM0004352,29/04/2025,ASPDLR000934,Lucky Anand Paints,ASP0019,Expiry,27,5329.62,2290.39,Pending photo,damaged in transit,invoice missing
ASPCLM0004353,2025-05-10,ASPDLR000632,Shree Irfan Associates,ASP0020,Service complaint,12,16790.69,4759.65,Approved,damaged in transit,complete
ASPCLM0004354,2024-09-18,ASPDLR000240,KAVERI IRFAN PAINTS,ASP0013,Shade complaint,28,48752.43,21378.44,Settled,rate difference,invoice missing
ASPCLM0004355,12/04/2025,ASPDLR000917,Sree Irfan Associates,ASP0025,Expiry,7,44806.23,36797.53,Approved,dealer says slow moving,duplicate suspected
ASPCLM0004356,2025-10-18,ASPDLR000104,Sree Bala Depot,ASP0025,Service complaint,15,29286.61,11937.83,Open,warranty defect,invoice missing
ASPCLM0004357,2024-10-05,ASPDLR000048,Shree Jagan Mart,ASP0009,Damaged stock,8,75459.32,33055.54,Pending photo,rate difference,invoice missing
ASPCLM0004358,19-Jan-26,ASPDLR000181,United Chandra Enterprises,ASP0006,Scheme claim,28,65004.65,55698.78,Pending photo,damaged in transit,duplicate suspected
ASPCLM0004359,2025-01-31,ASPDLR000142,Sri Lokesh Paints,ASP0012,Rate difference,37,44269.91,27600.71,Credit note raised,leakage,complete
ASPCLM0004360,09/06/2024,ASPDLR000626,Sri Hari Services,ASP0023,Rate difference,22,28956.49,10147.86,Approved,expired stock,complete
ASPCLM0004361,2025-12-14,ASPDLR000511,Murugan Jagan Agencies,ASP0007,Shade complaint,10,8066.40,716.71,Pending photo,damaged in transit,manual approval
ASPCLM0004362,23-Nov-24,ASPDLR000658,Prime Ganesh Fertilisers,ASP0009,Shade complaint,3,66517.49,44372.55,Approved,warranty defect,invoice missing
ASPCLM0004363,2025-08-13,ASPDLR000532,Ganesh Lakshmi Agro,ASP0013,Rate difference,47,74574.20,42182.40,Settled,leakage,invoice missing
ASPCLM0004364,2025-02-28,ASPDLR000611,Lucky Irfan Mart,ASP0012,Damaged stock,20,11244.31,8347.99,Approved,rate difference,invoice missing
ASPCLM0004365,2025-06-23,ASPDLR000948,Vijaya Jagan Fertilisers,ASP0016,Scheme claim,11,72743.55,14145.98,Approved,leakage,invoice missing
ASPCLM0004366,2025-02-07,ASPDLR000837,Lucky Ganesh Paints,ASP0011,Return,37,23959.92,6966.85,Settled,leakage,duplicate suspected
ASPCLM0004367,28/04/2024,ASPDLR000642,United Yusuf Paints,ASP0015,Expiry,50,12402.27,6446.91,Rejected,wrong SKU billed,duplicate suspected
ASPCLM0004368,2025-07-11,ASPDLR000012,National Chandra Hardware,ASP0023,Rate difference,19,30747.20,22743.97,Approved,rate difference,invoice missing
ASPCLM0004369,2024-12-07,ASPDLR000287,SRI Revathi Tyres,ASP0014,Damaged stock,29,15333.25,9050.46,Settled,batch issue,complete
ASPCLM0004370,2025-10-03,ASPDLR000266,Ganesh Venkatesh Paints,ASP0023,Rate difference,38,8730.03,5432.86,Credit note raised,wrong SKU billed,duplicate suspected
ASPCLM0004371,2025-04-08,ASPDLR000540,Mahalakshmi Kavya Paints,ASP0001,Service complaint,56,70551.30,66251.08,Open,warranty defect,invoice missing
ASPCLM0004372,26/11/2024,ASPDLR000973,Vijaya Senthil Paints,ASP0006,Shade complaint,45,75876.64,42993.69,Approved,leakage,photo missing
ASPCLM0004373,2025-09-05,ASPDLR000491,Ganesh Lokesh Fertilisers,ASP0002,Expiry,50,16979.01,11657.13,Rejected,batch issue,duplicate suspected
ASPCLM0004374,2025-04-30,ASPDLR000064,ROYAL ARUN PAINTS,ASP0005,Damaged stock,35,82848.51,14967.79,Credit note raised,rate difference,photo missing
ASPCLM0004375,2024-05-13,ASPDLR000327,Shree Arun Paints & Co,ASP0004,Shade complaint,1,35262.55,24177.46,Rejected,batch issue,duplicate suspected
ASPCLM0004376,20/07/2024,ASPDLR000385,NATIONAL SANJAY PAINTS,ASP0011,Expiry,60,16937.59,14546.32,Open,warranty defect,invoice missing
ASPCLM0004377,18/08/2024,ASPDLR000390,Metro Irfan Corporation,ASP0021,Scheme claim,15,33884.50,15398.48,Settled,batch issue,manual approval
ASPCLM0004378,2026-02-23,ASPDLR000641,City Arun Paints,ASP0023,Damaged stock,57,21335.85,5821.23,Open,expired stock,duplicate suspected
ASPCLM0004379,2025-11-10,ASPDLR000566,City Suresh Distributors,ASP0022,Scheme claim,15,11876.44,6887.22,Pending photo,expired stock,photo missing
ASPCLM0004380,2025-11-24,ASPDLR000598,Mahalakshmi Hari Tyres,ASP0009,Scheme claim,46,11660.37,4358.20,Pending photo,wrong SKU billed,invoice missing
ASPCLM0004381,2025-04-10,ASPDLR000223,Vijaya Priya Fertilisers,ASP0017,Damaged stock,36,67812.09,26840.08,Approved,expired stock,duplicate suspected
ASPCLM0004382,2025-12-23,ASPDLR000103,Lucky Meena Paints,ASP0005,Return,11,42344.66,25947.34,Pending photo,rate difference,complete
ASPCLM0004383,2024-10-13,ASPDLR000655,New Priya Chemicals,ASP0017,Expiry,27,18130.82,15981.53,Settled,warranty defect,photo missing
ASPCLM0004384,2026-02-20,ASPDLR000644,New Geetha Paints,ASP0025,Scheme claim,3,81124.18,55601.42,Approved,wrong SKU billed,invoice missing
ASPCLM0004385,2025-03-01,ASPDLR000271,United Rafiq Paints,ASP0017,Damaged stock,24,62311.95,52226.78,Open,leakage,complete
ASPCLM0004386,2025-12-23,ASPDLR000097,Metro Bala Paints,ASP0004,Expiry,47,83810.72,77290.33,Rejected,wrong SKU billed,complete
ASPCLM0004387,10-Jul-25,ASPDLR000055,Sree Prakash Paints,ASP0024,Rate difference,49,62278.16,43662.35,Approved,leakage,photo missing
ASPCLM0004388,2024-10-10,ASPDLR000655,New Priya Chemicals,ASP0002,Service complaint,40,5129.08,1106.20,Approved,warranty defect,manual approval
ASPCLM0004389,2025-08-27,ASPDLR000446,Kaveri Suresh Paints,ASP0025,Return,51,75091.97,28994.49,Rejected,damaged in transit,duplicate suspected
ASPCLM0004390,2025-05-17,ASPDLR000643,SRI Chandra Paints,ASP0025,Scheme claim,7,84598.34,47869.68,Rejected,warranty defect,photo missing
ASPCLM0004391,06/09/2025,ASPDLR000523,Mahalakshmi Arun Paints,ASP0013,Scheme claim,12,35174.48,17305.29,Approved,expired stock,photo missing
ASPCLM0004392,08/02/2025,ASPDLR000659,Star Geetha Distributors,ASP0024,Expiry,45,19074.49,8566.67,Pending photo,expired stock,manual approval
ASPCLM0004393,2025-09-13,ASPDLR000364,Sri Sowmya Mart,ASP0026,Rate difference,21,22881.08,4668.93,Credit note raised,dealer says slow moving,manual approval
ASPCLM0004394,08-Jul-24,ASPDLR000871,Ganesh Ganesh Paints,ASP0004,Return,17,18637.91,2237.09,Approved,expired stock,invoice missing
ASPCLM0004395,2025-03-22,ASPDLR000874,Royal Karthik Paints,ASP0014,Return,25,25756.05,5757.11,Settled,warranty defect,invoice missing
ASPCLM0004396,2025-10-13,ASPDLR000801,Balaji Hari Paints,ASP0009,Service complaint,27,29704.22,23735.41,Credit note raised,expired stock,photo missing
ASPCLM0004397,2025-09-29,ASPDLR000004,Sri Venkatesh Paints,ASP0023,Expiry,2,59509.83,30394.79,Rejected,leakage,photo missing
ASPCLM0004398,2025-06-21,ASPDLR000066,New Naveen Traders,ASP0002,Service complaint,39,49417.47,28953.35,Approved,dealer says slow moving,duplicate suspected
ASPCLM0004399,2025-01-12,ASPDLR000747,New Bala Services,ASP0020,Service complaint,4,65182.44,56778.91,Open,wrong SKU billed,duplicate suspected
ASPCLM0004400,2024-11-08,ASPDLR000676,City Priya Depot,ASP0003,Expiry,36,4832.11,1829.88,Pending photo,batch issue,photo missing
ASPCLM0004401,05/29/2024,ASPDLR000315,Vijaya Sanjay Paints,ASP0014,Service complaint,17,29465.46,21881.91,Settled,dealer says slow moving,photo missing
ASPCLM0004402,2025-06-30,ASPDLR000691,Kaveri Venkatesh Paints,ASP0012,Scheme claim,42,49846.54,21143.33,Approved,dealer says slow moving,invoice missing
ASPCLM0004403,2024-05-19,ASPDLR000050,Sri Farida Stores,ASP0020,Scheme claim,31,64608.88,42623.34,Credit note raised,warranty defect,complete
ASPCLM0004404,2024-05-09,ASPDLR000622,Mahalakshmi Kavya Paints,ASP0026,Damaged stock,60,25906.92,23994.04,Credit note raised,expired stock,complete
ASPCLM0004405,2024-06-01,ASPDLR000769,Royal Venkatesh Paints & Co,ASP0025,Expiry,5,60638.37,56481.02,Open,dealer says slow moving,complete
ASPCLM0004406,2024-10-25,ASPDLR000060,New Sanjay Paints,ASP0019,Scheme claim,12,42871.48,35785.63,Pending photo,rate difference,complete
ASPCLM0004407,15/03/2026,ASPDLR000136,Modern Sanjay Agro,ASP0026,Scheme claim,9,27731.42,6493.67,Settled,rate difference,duplicate suspected
ASPCLM0004408,2025-04-19,ASPDLR000876,Kaveri Lokesh Paints,ASP0012,Rate difference,35,7917.08,598.52,Open,wrong SKU billed,manual approval
ASPCLM0004409,2024-07-02,ASPDLR000700,City Priya Depot,ASP0024,Return,49,30332.71,18339.04,Credit note raised,rate difference,photo missing
ASPCLM0004410,2024-08-31,ASPDLR000692,United Kavya Enterprises,ASP0013,Rate difference,34,31725.20,13138.64,Open,expired stock,complete
ASPCLM0004411,2026-02-02,ASPDLR000251,Star Kavya Sales,ASP0009,Rate difference,57,67682.35,62881.85,Approved,damaged in transit,manual approval
ASPCLM0004412,2025-06-11,ASPDLR000818,Shree Meena Paints,ASP0018,Service complaint,2,46945.02,42512.23,Open,damaged in transit,manual approval
ASPCLM0004413,2026-02-13,ASPDLR000820,Metro Rafiq Agro,ASP0004,Damaged stock,3,36862.00,24517.42,Credit note raised,damaged in transit,duplicate suspected
ASPCLM0004414,12/03/2025,ASPDLR000683,Mahalakshmi Naveen Agencies,ASP0015,Rate difference,1,65582.38,50361.04,Rejected,leakage,duplicate suspected
ASPCLM0004415,2025-03-05,ASPDLR000170,Murugan Chandra Corporation,ASP0023,Rate difference,25,77086.64,27881.43,Approved,wrong SKU billed,manual approval
ASPCLM0004416,2024-11-05,ASPDLR000174,Shree Rafiq Corporation,ASP0004,Expiry,54,77945.50,26838.94,Pending photo,warranty defect,photo missing
ASPCLM0004417,25-Jul-24,ASPDLR000388,Star Priya Paints,ASP0017,Return,29,73067.10,61228.39,Pending photo,rate difference,invoice missing
ASPCLM0004418,2024-07-13,ASPDLR000688,Modern Naveen Paints,ASP0025,Rate difference,54,7610.59,895.14,Settled,leakage,duplicate suspected
ASPCLM0004419,12/01/2024,ASPDLR000175,Shree Yusuf Sales,ASP0001,Rate difference,9,83402.19,39066.46,Open,warranty defect,complete
ASPCLM0004420,2024-10-06,ASPDLR000680,National Venkatesh Depot,ASP0011,Expiry,26,68785.95,51753.86,Open,warranty defect,manual approval
ASPCLM0004421,2025-07-02,ASPDLR000934,Lucky Anand Paints,ASP0012,Rate difference,34,39358.88,15956.58,Rejected,rate difference,invoice missing
ASPCLM0004422,2024-05-30,ASPDLR000374,New Jagan Paints,ASP0024,Damaged stock,6,16321.86,808.73,Open,dealer says slow moving,photo missing
ASPCLM0004423,2024-11-23,ASPDLR000201,City Karthik Paints,ASP0013,Service complaint,24,8453.66,3123.55,Approved,rate difference,complete
ASPCLM0004424,2024-12-12,ASPDLR000454,Sree Kavya Paints,ASP0026,Shade complaint,12,24553.50,22674.19,Pending photo,leakage,photo missing
ASPCLM0004425,2025-12-24,ASPDLR000939,Lucky Anand Paints,ASP0014,Damaged stock,58,29813.04,2148.54,Settled,dealer says slow moving,manual approval
ASPCLM0004426,27-May-25,ASPDLR000783,Lucky Irfan Traders Ltd,ASP0015,Damaged stock,9,5778.34,5677.36,Pending photo,leakage,complete
ASPCLM0004427,2024-11-16,ASPDLR000241,Ganesh Naveen Paints,ASP0019,Return,16,62650.91,32263.28,Settled,expired stock,photo missing
ASPCLM0004428,15/02/2025,ASPDLR000214,United Sowmya Distributors,ASP0017,Scheme claim,1,44429.35,40875.48,Approved,dealer says slow moving,invoice missing
ASPCLM0004429,2024-08-11,ASPDLR000043,City Priya Paints,ASP0022,Expiry,14,68478.10,34954.31,Credit note raised,batch issue,complete
ASPCLM0004430,2024-08-04,ASPDLR000063,Metro Prakash Stores,ASP0003,Scheme claim,39,29700.35,20893.29,Settled,dealer says slow moving,photo missing
ASPCLM0004431,2026-02-03,ASPDLR000716,Murugan Arun Tyres,ASP0011,Rate difference,38,69385.48,4612.71,Open,wrong SKU billed,invoice missing
ASPCLM0004432,2025-02-03,ASPDLR000341,Mahalakshmi Deepak Paints,ASP0026,Scheme claim,3,38867.10,1219.15,Rejected,damaged in transit,complete
ASPCLM0004433,2025-01-23,ASPDLR000015,Prime Karthik Paints,ASP0017,Service complaint,29,54243.44,12031.12,Settled,dealer says slow moving,invoice missing
ASPCLM0004434,2025-04-25,ASPDLR000779,National Farida Paints,ASP0015,Rate difference,5,44619.99,40860.32,Open,expired stock,photo missing
ASPCLM0004435,2025-05-27,ASPDLR000888,New Irfan Traders,ASP0006,Service complaint,2,7062.11,2966.81,Approved,batch issue,complete
ASPCLM0004436,2024-05-17,ASPDLR000520,New Rafiq Paints,ASP0014,Return,31,45534.96,19981.94,Pending photo,rate difference,duplicate suspected
ASPCLM0004437,2026-03-20,ASPDLR000920,Lucky Arun Traders,ASP0016,Expiry,41,43008.65,35083.04,Settled,wrong SKU billed,invoice missing
ASPCLM0004438,2024-09-12,ASPDLR000854,Royal Senthil Paints,ASP0009,Return,7,69502.06,57781.16,Approved,leakage,manual approval
ASPCLM0004439,2024-12-06,ASPDLR000654,Ganesh Geetha Associates,ASP0025,Scheme claim,23,58459.47,29498.52,Open,damaged in transit,manual approval
ASPCLM0004440,2025-08-05,ASPDLR000007,Ganesh Kavya Chemicals,ASP0023,Scheme claim,56,45510.80,32684.55,Settled,dealer says slow moving,manual approval
ASPCLM0004441,2026-03-04,ASPDLR000148,KAVERI IRFAN CHEMICALS,ASP0007,Scheme claim,6,45847.64,19916.31,Settled,damaged in transit,manual approval
ASPCLM0004442,2025-10-26,ASPDLR000969,Mahalakshmi Sanjay Paints,ASP0020,Return,40,56914.79,1583.85,Rejected,leakage,duplicate suspected
ASPCLM0004443,2025-01-01,ASPDLR000565,Ganesh Senthil Paints,ASP0016,Return,57,5548.57,2324.46,Credit note raised,leakage,duplicate suspected
ASPCLM0004444,2025-06-16,ASPDLR000450,Sree Hari Paints,ASP0021,Scheme claim,16,54575.38,53771.88,Credit note raised,leakage,invoice missing
ASPCLM0004445,2025-09-04,ASPDLR000932,Mahalakshmi Revathi Fertilisers,ASP0012,Service complaint,35,36576.03,27045.23,Open,wrong SKU billed,duplicate suspected
ASPCLM0004446,2025-09-16,ASPDLR000506,Modern Bala Hardware,ASP0011,Return,18,1130.08,326.34,Pending photo,wrong SKU billed,invoice missing
ASPCLM0004447,2025-06-11,ASPDLR000507,Modern Yusuf Depot,ASP0014,Shade complaint,9,19715.72,11914.97,Rejected,expired stock,complete
ASPCLM0004448,2026-02-25,ASPDLR000284,Balaji Yusuf Distributors,ASP0016,Service complaint,8,26862.95,22351.77,Pending photo,leakage,manual approval
ASPCLM0004449,2025-10-23,ASPDLR000006,Royal Lokesh Traders,ASP0002,Shade complaint,21,19906.33,16305.20,Pending photo,warranty defect,photo missing
ASPCLM0004450,2025-06-04,ASPDLR000859,Prime Naveen Paints,ASP0004,Rate difference,19,25431.82,19401.31,Credit note raised,dealer says slow moving,manual approval
ASPCLM0004451,2025-02-05,ASPDLR000421,Ganesh Naveen Depot,ASP0017,Scheme claim,10,38333.81,16794.69,Approved,leakage,photo missing
ASPCLM0004452,10/11/2024,ASPDLR000208,New Lokesh Agencies,ASP0005,Rate difference,53,67924.75,15958.51,Open,leakage,manual approval
ASPCLM0004453,12/03/2025,ASPDLR000143,Star Suresh Stores,ASP0018,Rate difference,57,83536.67,19255.46,Settled,wrong SKU billed,complete
ASPCLM0004454,2025-04-08,ASPDLR000857,Metro Prakash Services,ASP0002,Return,3,28373.11,7342.36,Open,dealer says slow moving,manual approval
ASPCLM0004455,2025-07-22,ASPDLR000663,Sree Naveen Agencies,ASP0023,Return,44,18769.43,6361.64,Credit note raised,rate difference,manual approval
ASPCLM0004456,2025-11-10,ASPDLR000408,Star Lokesh Paints,ASP0020,Shade complaint,29,69618.11,34005.08,Open,warranty defect,invoice missing
ASPCLM0004457,2025-10-04,ASPDLR000564,National Sowmya Paints,ASP0015,Service complaint,19,59270.78,21437.26,Pending photo,rate difference,manual approval
ASPCLM0004458,2025-02-20,ASPDLR000612,Murugan Irfan Paints,ASP0026,Damaged stock,34,59381.73,51964.12,Pending photo,leakage,complete
ASPCLM0004459,03-Sep-24,ASPDLR000671,Shree Irfan Chemicals,ASP0014,Service complaint,20,51126.75,25883.98,Settled,warranty defect,duplicate suspected
ASPCLM0004460,27-Mar-26,ASPDLR000287,SRI Revathi Tyres,ASP0003,Scheme claim,53,55859.47,22466.81,Settled,batch issue,manual approval
ASPCLM0004461,2024-06-16,ASPDLR000906,STAR SOWMYA HARDWARE,ASP0012,Scheme claim,40,37788.76,4807.10,Approved,wrong SKU billed,complete
ASPCLM0004462,2025-10-19,ASPDLR000439,National Lakshmi Enterprises Main,ASP0007,Expiry,31,58685.11,46445.89,Approved,damaged in transit,duplicate suspected
ASPCLM0004463,2024-11-20,ASPDLR000408,Star Lokesh Paints,ASP0022,Shade complaint,2,34193.13,12436.60,Pending photo,expired stock,photo missing
ASPCLM0004464,2025-06-15,ASPDLR000449,Sree Meena Paints,ASP0017,Expiry,24,76311.24,57663.64,Credit note raised,rate difference,manual approval
ASPCLM0004465,2025-01-12,ASPDLR000701,Star Bala Enterprises,ASP0006,Damaged stock,54,50867.76,13065.71,Credit note raised,wrong SKU billed,duplicate suspected
ASPCLM0004466,26-Mar-26,ASPDLR000463,Kaveri Geetha Associates,ASP0025,Return,36,60412.92,41339.47,Settled,wrong SKU billed,invoice missing
ASPCLM0004467,2025-05-11,ASPDLR000880,Balaji Meena Paints,ASP0009,Shade complaint,47,21415.38,21025.59,Approved,rate difference,manual approval
ASPCLM0004468,2025-06-14,ASPDLR000969,Mahalakshmi Sanjay Paints,ASP0006,Service complaint,29,58668.51,5181.88,Pending photo,damaged in transit,complete
ASPCLM0004469,2026-01-07,ASPDLR000291,MODERN PRAKASH FERTILISERS,ASP0025,Rate difference,12,29639.74,14971.18,Rejected,warranty defect,duplicate suspected
ASPCLM0004470,2025-10-05,ASPDLR000187,Ganesh Yusuf Mart,ASP0004,Return,35,23661.71,22325.84,Open,warranty defect,invoice missing
ASPCLM0004471,2025-04-06,ASPDLR000140,Lucky Geetha Paints,ASP0018,Shade complaint,32,52787.41,5833.13,Open,leakage,complete
ASPCLM0004472,2026-02-01,ASPDLR000666,City Manoj Paints,ASP0016,Shade complaint,10,2365.10,830.47,Approved,dealer says slow moving,manual approval
ASPCLM0004473,2024-04-03,ASPDLR000093,Metro Senthil Paints,ASP0021,Rate difference,26,15789.96,12333.09,Settled,expired stock,photo missing
ASPCLM0004474,2025-12-24,ASPDLR000692,United Kavya Enterprises,ASP0010,Service complaint,53,6573.30,4686.85,Approved,wrong SKU billed,photo missing
ASPCLM0004475,2025-05-31,ASPDLR000026,Vijaya Suresh Paints,ASP0024,Scheme claim,41,74230.20,35265.60,Pending photo,leakage,duplicate suspected
ASPCLM0004476,2024-04-05,ASPDLR000666,City Manoj Paints,ASP0020,Service complaint,29,64069.50,44163.08,Credit note raised,dealer says slow moving,duplicate suspected
ASPCLM0004477,2025-07-20,ASPDLR000536,New Senthil Fertilisers,ASP0012,Damaged stock,20,46066.79,41824.33,Approved,batch issue,invoice missing
ASPCLM0004478,2025-11-21,ASPDLR000984,Prime Revathi Tyres,ASP0007,Expiry,47,48959.18,36780.55,Open,rate difference,duplicate suspected
ASPCLM0004479,2025-01-11,ASPDLR000449,Sree Meena Paints,ASP0017,Scheme claim,41,78851.57,57645.05,Settled,rate difference,duplicate suspected
ASPCLM0004480,22/03/2025,ASPDLR000867,Metro Sowmya Agro,ASP0016,Damaged stock,48,1557.62,168.09,Rejected,rate difference,photo missing
ASPCLM0004481,2025-07-09,ASPDLR000245,Vijaya Prakash Agencies Ltd,ASP0002,Rate difference,58,3211.12,401.00,Pending photo,dealer says slow moving,manual approval
ASPCLM0004482,2025-11-26,ASPDLR000470,National Lakshmi Paints,ASP0002,Shade complaint,49,78006.15,72883.74,Credit note raised,batch issue,complete
ASPCLM0004483,2025-04-23,ASPDLR000640,Vijaya Anand Paints,ASP0009,Rate difference,25,67735.72,46860.77,Credit note raised,batch issue,invoice missing
ASPCLM0004484,2025-02-10,ASPDLR000032,National Revathi Paints,ASP0009,Shade complaint,18,4714.87,1394.03,Pending photo,expired stock,photo missing
ASPCLM0004485,2025-02-07,ASPDLR000696,Mahalakshmi Venkatesh Paints & Co,ASP0019,Damaged stock,13,2468.84,2279.20,Open,warranty defect,duplicate suspected
ASPCLM0004486,06-Jan-26,ASPDLR000329,National Geetha Paints,ASP0009,Service complaint,14,4584.86,3919.93,Open,batch issue,photo missing
ASPCLM0004487,2026-01-08,ASPDLR000439,National Lakshmi Enterprises Main,ASP0014,Return,26,39126.72,22046.90,Pending photo,wrong SKU billed,complete
ASPCLM0004488,01/27/2025,ASPDLR000519,Star Venkatesh Paints,ASP0007,Rate difference,11,41135.60,9126.14,Credit note raised,rate difference,duplicate suspected
ASPCLM0004489,2025-10-28,ASPDLR000458,National Bala Mart,ASP0022,Shade complaint,27,23420.43,5790.59,Rejected,leakage,photo missing
ASPCLM0004490,2025-01-06,ASPDLR000436,Shree Irfan Mart,ASP0025,Damaged stock,2,60257.86,33040.56,Pending photo,rate difference,photo missing
ASPCLM0004491,2024-05-04,ASPDLR000148,KAVERI IRFAN CHEMICALS,ASP0016,Return,49,2214.29,170.58,Open,dealer says slow moving,manual approval
ASPCLM0004492,2025-01-03,ASPDLR000086,Ganesh Jagan Agro,ASP0025,Return,47,82662.73,73423.74,Settled,leakage,complete
ASPCLM0004493,2024-08-26,ASPDLR000749,Mahalakshmi Priya Sales,ASP0014,Return,39,30543.55,1243.73,Pending photo,dealer says slow moving,duplicate suspected
ASPCLM0004494,2025-11-13,ASPDLR000760,Kaveri Senthil Distributors,ASP0008,Scheme claim,14,67757.74,62501.73,Approved,rate difference,duplicate suspected
ASPCLM0004495,2025-11-26,ASPDLR000293,National Sanjay Paints,ASP0012,Rate difference,37,11662.86,5030.24,Open,batch issue,duplicate suspected
ASPCLM0004496,2024-11-11,ASPDLR000217,City Naveen Paints,ASP0010,Rate difference,31,19371.35,2483.55,Rejected,damaged in transit,complete
ASPCLM0004497,2024-04-21,ASPDLR000773,Shree Farida Paints,ASP0022,Rate difference,16,82270.77,80642.52,Credit note raised,rate difference,duplicate suspected
ASPCLM0004498,2024-06-23,ASPDLR000851,Kaveri Chandra Services,ASP0004,Service complaint,52,39328.78,10170.10,Rejected,leakage,complete
ASPCLM0004499,2025-04-06,ASPDLR000027,Prime Chandra Paints,ASP0009,Service complaint,2,82768.19,3289.34,Approved,damaged in transit,photo missing
ASPCLM0004500,10/09/2024,ASPDLR000952,City Venkatesh Distributors,ASP0006,Scheme claim,21,45923.09,6465.83,Settled,rate difference,invoice missing
ASPCLM0004501,2024-05-05,ASPDLR000484,Kaveri Suresh Agencies,ASP0013,Scheme claim,55,26395.49,25286.38,Settled,warranty defect,photo missing
ASPCLM0004502,25-Mar-25,ASPDLR000711,METRO PRIYA PAINTS,ASP0015,Service complaint,2,8314.18,6516.27,Settled,expired stock,manual approval
ASPCLM0004503,2024-09-23,ASPDLR000365,National Deepak Mart,ASP0001,Return,30,65265.18,58329.05,Credit note raised,expired stock,complete
ASPCLM0004504,2025-08-08,ASPDLR000641,City Arun Paints,ASP0025,Scheme claim,60,51960.91,28438.46,Pending photo,leakage,complete
ASPCLM0004505,2025-09-05,ASPDLR000839,National Lokesh Paints,ASP0019,Return,14,16192.37,2273.68,Rejected,damaged in transit,manual approval
ASPCLM0004506,2025-11-27,ASPDLR000508,Royal Deepak Paints,ASP0025,Service complaint,37,67750.73,524.21,Open,warranty defect,invoice missing
ASPCLM0004507,2025-12-01,ASPDLR000935,Shree Irfan Associates,ASP0023,Return,44,6697.57,1239.23,Rejected,rate difference,duplicate suspected
ASPCLM0004508,2024-10-18,ASPDLR000666,City Manoj Paints,ASP0023,Rate difference,17,84786.21,37207.17,Settled,leakage,duplicate suspected
ASPCLM0004509,26-Jul-25,ASPDLR000579,Murugan Hari Paints,ASP0012,Expiry,48,31827.97,19934.78,Settled,rate difference,duplicate suspected
ASPCLM0004510,07/09/2025,ASPDLR000797,Ganesh Farida Enterprises,ASP0018,Expiry,22,6495.50,4740.34,Open,dealer says slow moving,photo missing
ASPCLM0004511,2025-05-14,ASPDLR000812,Lucky Naveen Paints,ASP0006,Rate difference,60,44880.85,16914.79,Credit note raised,expired stock,manual approval
ASPCLM0004512,2025-11-05,ASPDLR000730,METRO VENKATESH DISTRIBUTORS,ASP0012,Damaged stock,3,12451.98,11856.99,Settled,expired stock,manual approval
ASPCLM0004513,2024-05-14,ASPDLR000160,Metro Arun Paints,ASP0018,Service complaint,59,68663.17,205.86,Credit note raised,rate difference,complete
ASPCLM0004514,2024-11-18,ASPDLR000407,Royal Farida Paints,ASP0017,Damaged stock,26,72264.39,44144.79,Rejected,leakage,manual approval
ASPCLM0004515,2024-04-16,ASPDLR000978,Metro Ganesh Enterprises,ASP0016,Rate difference,41,33264.11,7460.21,Pending photo,damaged in transit,complete
ASPCLM0004516,2026-01-26,ASPDLR000398,Balaji Revathi Agencies,ASP0013,Rate difference,7,67534.90,56330.62,Approved,dealer says slow moving,manual approval
ASPCLM0004517,17/06/2024,ASPDLR000156,United Irfan Traders,ASP0002,Shade complaint,25,32953.96,27417.03,Rejected,dealer says slow moving,manual approval
ASPCLM0004518,2024-09-21,ASPDLR000835,National Prakash Mart,ASP0012,Shade complaint,21,14419.56,5127.64,Approved,warranty defect,complete
ASPCLM0004519,2026-01-13,ASPDLR000711,METRO PRIYA PAINTS,ASP0005,Return,60,65486.16,25803.33,Approved,batch issue,photo missing
